_id,name,channel,link,date,image,viewCount
Ghost - Cirice (Official Music Video),Ghost - Cirice (Official Music Video),GhostBCVEVO,https://www.youtube.com/watch?v=-0Ao4t_fe0I&authuser=1,2018-05-13T18:25:00.000Z,https://i.ytimg.com/vi/-0Ao4t_fe0I/mqdefault.jpg?at=AJOi4lEZVSTWD8N46AGlDdkBYUTJ%3A1710613723580,2
Tenacious D - Wonderboy (Official Video),Tenacious D - Wonderboy (Official Video),tenaciousDVEVO,https://www.youtube.com/watch?v=FL4HSiGvk68&authuser=1,2022-07-28T17:04:00.000Z,https://i.ytimg.com/vi/FL4HSiGvk68/mqdefault.jpg?at=AJOi4lEAZijToYL3729x7PL8I9rw%3A1710612978116,2
Lady Gaga - Telephone ft. Beyoncé (Official Music Video),Lady Gaga - Telephone ft. Beyoncé (Official Music Video),LadyGagaVEVO,https://www.youtube.com/watch?v=EVBsypHzF3U&authuser=1,2022-09-29T20:01:00.000Z,https://i.ytimg.com/vi/EVBsypHzF3U/mqdefault.jpg?at=AJOi4lEAZijToYL3729x7PL8I9rw%3A1710612978116,2
"Fall Out Boy - The Take Over, The Breaks Over (Official Music Video)","Fall Out Boy - The Take Over, The Breaks Over (Official Music Video)",FallOutBoyVEVO,https://www.youtube.com/watch?v=aVbPvf2aYH4&authuser=1,2019-05-26T00:28:00.000Z,https://i.ytimg.com/vi/aVbPvf2aYH4/mqdefault.jpg?at=AJOi4lEZVSTWD8N46AGlDdkBYUTJ%3A1710613723580,2
Katy Perry - Firework (Official Music Video),Katy Perry - Firework (Official Music Video),KatyPerryVEVO,https://www.youtube.com/watch?v=QGJuMBdaqIw&authuser=1,2022-10-24T17:53:00.000Z,https://i.ytimg.com/vi/QGJuMBdaqIw/mqdefault.jpg?at=AJOi4lEAZijToYL3729x7PL8I9rw%3A1710612978116,2
Good Charlotte - Lifestyles of the Rich & Famous (Official Video),Good Charlotte - Lifestyles of the Rich & Famous (Official Video),GoodCharlotteVEVO,https://www.youtube.com/watch?v=y-jC3H_8Dk4&authuser=1,2011-10-27T22:36:00.000Z,https://i.ytimg.com/vi/y-jC3H_8Dk4/mqdefault.jpg?at=AJOi4lGzvDP_nmkCV4oa5cGU3Ksv%3A1710615767862,2
Katy Perry - Hot N Cold (Official Music Video),Katy Perry - Hot N Cold (Official Music Video),KatyPerryVEVO,https://www.youtube.com/watch?v=kTHNpusq654&authuser=1,2022-12-30T13:29:00.000Z,https://i.ytimg.com/vi/kTHNpusq654/mqdefault.jpg?at=AJOi4lEAZijToYL3729x7PL8I9rw%3A1710612978116,2
Nirvana - Smells Like Teen Spirit (Official Music Video),Nirvana - Smells Like Teen Spirit (Official Music Video),NirvanaVEVO,https://www.youtube.com/watch?v=hTWKbfoikeg&authuser=1,2021-05-31T16:59:00.000Z,https://i.ytimg.com/vi/hTWKbfoikeg/mqdefault.jpg?at=AJOi4lHmgn__uQMmMl3WiLth1KyS%3A1710613382552,2
"The Chainsmokers, Illenium - Takeaway (Official Lyric) ft. Lennon Stella","The Chainsmokers, Illenium - Takeaway (Official Lyric) ft. Lennon Stella",ChainsmokersVEVO,https://www.youtube.com/watch?v=NgpMP5SfMJM&authuser=1,2019-12-01T11:39:00.000Z,https://i.ytimg.com/vi/NgpMP5SfMJM/mqdefault.jpg?at=AJOi4lEZVSTWD8N46AGlDdkBYUTJ%3A1710613723580,2
Saliva - Always,Saliva - Always,SalivaVEVO,https://www.youtube.com/watch?v=7zEm-U1hC7E&authuser=1,2019-05-25T22:49:00.000Z,https://i.ytimg.com/vi/7zEm-U1hC7E/mqdefault.jpg?at=AJOi4lEZVSTWD8N46AGlDdkBYUTJ%3A1710613723580,2
Busted - Air Hostess,Busted - Air Hostess,BustedVEVO,https://www.youtube.com/watch?v=HXwUGMXcuHk&authuser=1,2019-01-24T18:05:00.000Z,https://i.ytimg.com/vi/HXwUGMXcuHk/mqdefault.jpg?at=AJOi4lEZVSTWD8N46AGlDdkBYUTJ%3A1710613723580,2
The Chainsmokers - Closer (Official Video) ft. Halsey,The Chainsmokers - Closer (Official Video) ft. Halsey,ChainsmokersVEVO,https://www.youtube.com/watch?v=0zGcUoRlhmw&authuser=1,2023-02-13T17:57:00.000Z,https://i.ytimg.com/vi/0zGcUoRlhmw/mqdefault.jpg?at=AJOi4lHFHdUfV3mckfvp9s19HMd8%3A1710611787255,2
Bring Me The Horizon - Avalanche (Official Video),Bring Me The Horizon - Avalanche (Official Video),BMTHOfficialVEVO,https://www.youtube.com/watch?v=UNaYpBpRJOY&authuser=1,2016-07-22T19:38:00.000Z,https://i.ytimg.com/vi/UNaYpBpRJOY/mqdefault.jpg?at=AJOi4lGUCfEgjsg6eTomMEvwInjX%3A1710614429526,2
"Jax Jones, Martin Solveig, Madison Beer - All Day And Night (Late Night Session)","Jax Jones, Martin Solveig, Madison Beer - All Day And Night (Late Night Session)",JaxJonesVEVO,https://www.youtube.com/watch?v=jfreFPe99GU&authuser=1,2019-08-08T21:10:00.000Z,https://i.ytimg.com/vi/jfreFPe99GU/mqdefault.jpg?at=AJOi4lEZVSTWD8N46AGlDdkBYUTJ%3A1710613723580,2
Hollywood Undead - Young,Hollywood Undead - Young,HollywoodUndeadVEVO,https://www.youtube.com/watch?v=R_HHm9ki3JI&authuser=1,2015-09-26T19:54:00.000Z,https://i.ytimg.com/vi/R_HHm9ki3JI/mqdefault.jpg?at=AJOi4lEUkoBsLV0JRbvjuv5VTGFF%3A1710614135428,2
Taylor Swift - Delicate,Taylor Swift - Delicate,TaylorSwiftVEVO,https://www.youtube.com/watch?v=tCXGJQYZ9JA&authuser=1,2019-01-18T17:22:00.000Z,https://i.ytimg.com/vi/tCXGJQYZ9JA/mqdefault.jpg?at=AJOi4lEZVSTWD8N46AGlDdkBYUTJ%3A1710613723580,2
Cahill - Trippin On You ft. Nikki Belle,Cahill - Trippin On You ft. Nikki Belle,CahillVEVO,https://www.youtube.com/watch?v=6plr6AY_Jk4&authuser=1,2023-09-10T15:16:00.000Z,https://i.ytimg.com/vi/6plr6AY_Jk4/mqdefault.jpg?at=AJOi4lHFHdUfV3mckfvp9s19HMd8%3A1710611787255,2
Fall Out Boy - Young Volcanoes (Explicit) - Part 3 of 11,Fall Out Boy - Young Volcanoes (Explicit) - Part 3 of 11,FallOutBoyVEVO,https://www.youtube.com/watch?v=2ZvHkOAtUYQ&authuser=1,2017-01-07T00:02:00.000Z,https://i.ytimg.com/vi/2ZvHkOAtUYQ/mqdefault.jpg?at=AJOi4lGUCfEgjsg6eTomMEvwInjX%3A1710614429526,2
Bloodhound Gang - Fire Water Burn (Official Video),Bloodhound Gang - Fire Water Burn (Official Video),BloodhoundGangVEVO,https://www.youtube.com/watch?v=Adgx9wt63NY&authuser=1,2013-05-08T00:48:00.000Z,https://i.ytimg.com/vi/Adgx9wt63NY/mqdefault.jpg?at=AJOi4lF07zf9Ez_VrPOYyhS2FNym%3A1710615273810,2
Bon Jovi - Livin' On A Prayer,Bon Jovi - Livin' On A Prayer,BonJoviVEVO,https://www.youtube.com/watch?v=lDK9QqIzhwk&authuser=1,2016-12-11T13:31:00.000Z,https://i.ytimg.com/vi/lDK9QqIzhwk/mqdefault.jpg?at=AJOi4lGUCfEgjsg6eTomMEvwInjX%3A1710614429526,2
Rev Theory - Hell Yeah (Official Video),Rev Theory - Hell Yeah (Official Video),RevTheoryVEVO,https://www.youtube.com/watch?v=7LuSP4QaXiQ&authuser=1,2019-05-25T22:31:00.000Z,https://i.ytimg.com/vi/7LuSP4QaXiQ/mqdefault.jpg?at=AJOi4lEZVSTWD8N46AGlDdkBYUTJ%3A1710613723580,2
The Cranberries - Linger (Official Music Video),The Cranberries - Linger (Official Music Video),TheCranberriesVEVO,https://www.youtube.com/watch?v=G6Kspj3OO0s&authuser=1,2023-11-05T01:54:00.000Z,https://i.ytimg.com/vi/G6Kspj3OO0s/mqdefault.jpg?at=AJOi4lHFHdUfV3mckfvp9s19HMd8%3A1710611787255,2
The Offspring - Can't Repeat (Official Music Video),The Offspring - Can't Repeat (Official Music Video),OffspringVEVO,https://www.youtube.com/watch?v=sUtgowLdOEo&authuser=1,2013-04-14T13:54:00.000Z,https://i.ytimg.com/vi/sUtgowLdOEo/mqdefault.jpg?at=AJOi4lF07zf9Ez_VrPOYyhS2FNym%3A1710615273810,2
Rita Ora - R.I.P. ft. Tinie Tempah,Rita Ora - R.I.P. ft. Tinie Tempah,RitaOraVEVO,https://www.youtube.com/watch?v=L1l9WST5lXM&authuser=1,2023-09-16T17:59:00.000Z,https://i.ytimg.com/vi/L1l9WST5lXM/mqdefault.jpg?at=AJOi4lHFHdUfV3mckfvp9s19HMd8%3A1710611787255,2
Seether - Fake It,Seether - Fake It,SeetherVEVO,https://www.youtube.com/watch?v=gy8HPSIFXEM&authuser=1,2019-05-24T13:05:00.000Z,https://i.ytimg.com/vi/gy8HPSIFXEM/mqdefault.jpg?at=AJOi4lEZVSTWD8N46AGlDdkBYUTJ%3A1710613723580,2
"John Powell - Good Thing You Were Listening (From ""Solo: A Star Wars Story""/Audio Only)","John Powell - Good Thing You Were Listening (From ""Solo: A Star Wars Story""/Audio Only)",DisneyMusicVEVO,https://www.youtube.com/watch?v=77qvaG6Lxmg&authuser=1,2018-10-24T00:20:00.000Z,https://i.ytimg.com/vi/77qvaG6Lxmg/mqdefault.jpg?at=AJOi4lEZVSTWD8N46AGlDdkBYUTJ%3A1710613723580,2
Korn - Freak On a Leash (Official HD Video),Korn - Freak On a Leash (Official HD Video),KornVEVO,https://www.youtube.com/watch?v=jRGrNDV2mKc&authuser=1,2022-06-03T14:37:00.000Z,https://i.ytimg.com/vi/jRGrNDV2mKc/mqdefault.jpg?at=AJOi4lEAZijToYL3729x7PL8I9rw%3A1710612978116,2
Bring Me The Horizon - mother tongue (Official Audio),Bring Me The Horizon - mother tongue (Official Audio),BMTHOfficialVEVO,https://www.youtube.com/watch?v=-aC_TSkGvPw&authuser=1,2019-02-12T12:45:00.000Z,https://i.ytimg.com/vi/-aC_TSkGvPw/mqdefault.jpg?at=AJOi4lEZVSTWD8N46AGlDdkBYUTJ%3A1710613723580,2
The Bangles - Hazy Shade of Winter (Official Video),The Bangles - Hazy Shade of Winter (Official Video),TheBanglesVEVO,https://www.youtube.com/watch?v=TxrwImCJCqk&authuser=1,2023-11-05T00:35:00.000Z,https://i.ytimg.com/vi/TxrwImCJCqk/mqdefault.jpg?at=AJOi4lHFHdUfV3mckfvp9s19HMd8%3A1710611787255,2
Katy Perry - Dark Horse ft. Juicy J,Katy Perry - Dark Horse ft. Juicy J,KatyPerryVEVO,https://www.youtube.com/watch?v=0KSOMA3QBU0&authuser=1,2019-01-18T17:36:00.000Z,https://i.ytimg.com/vi/0KSOMA3QBU0/mqdefault.jpg?at=AJOi4lEZVSTWD8N46AGlDdkBYUTJ%3A1710613723580,2
MGMT - Kids (Official HD Video),MGMT - Kids (Official HD Video),MGMTVEVO,https://www.youtube.com/watch?v=fe4EK4HSPkI&authuser=1,2023-12-13T15:04:00.000Z,https://i.ytimg.com/vi/fe4EK4HSPkI/mqdefault.jpg?at=AJOi4lHFHdUfV3mckfvp9s19HMd8%3A1710611787255,2
3 Doors Down - Away From The Sun (Official Music Video),3 Doors Down - Away From The Sun (Official Music Video),3DoorsDownVEVO,https://www.youtube.com/watch?v=DDK5qGlLT8s&authuser=1,2015-02-22T18:20:00.000Z,https://i.ytimg.com/vi/DDK5qGlLT8s/mqdefault.jpg?at=AJOi4lEUkoBsLV0JRbvjuv5VTGFF%3A1710614135428,2
P!NK - TRUSTFALL (Official Video),P!NK - TRUSTFALL (Official Video),PinkVEVO,https://www.youtube.com/watch?v=D2KE2a5qo0g&authuser=1,2023-06-29T17:51:00.000Z,https://i.ytimg.com/vi/D2KE2a5qo0g/mqdefault.jpg?at=AJOi4lHFHdUfV3mckfvp9s19HMd8%3A1710611787255,2
Busted - What I Go To School For,Busted - What I Go To School For,BustedVEVO,https://www.youtube.com/watch?v=eAI1Onf2-Co&authuser=1,2019-01-21T17:38:00.000Z,https://i.ytimg.com/vi/eAI1Onf2-Co/mqdefault.jpg?at=AJOi4lEZVSTWD8N46AGlDdkBYUTJ%3A1710613723580,2
No Doubt - Don't Speak (Official 4K Music Video),No Doubt - Don't Speak (Official 4K Music Video),NoDoubtVEVO,https://www.youtube.com/watch?v=TR3Vdo5etCQ&authuser=1,2014-03-01T18:49:00.000Z,https://i.ytimg.com/vi/TR3Vdo5etCQ/mqdefault.jpg?at=AJOi4lEUkoBsLV0JRbvjuv5VTGFF%3A1710614135428,2
Pale Waves - There's A Honey (Official Video),Pale Waves - There's A Honey (Official Video),PaleWavesVEVO,https://www.youtube.com/watch?v=zfPZ6hukcw8&authuser=1,2022-11-17T12:27:00.000Z,https://i.ytimg.com/vi/zfPZ6hukcw8/mqdefault.jpg?at=AJOi4lEAZijToYL3729x7PL8I9rw%3A1710612978116,2
Rihanna - Disturbia,Rihanna - Disturbia,RihannaVEVO,https://www.youtube.com/watch?v=E1mU6h4Xdxc&authuser=1,2022-12-30T13:52:00.000Z,https://i.ytimg.com/vi/E1mU6h4Xdxc/mqdefault.jpg?at=AJOi4lEAZijToYL3729x7PL8I9rw%3A1710612978116,2
Lady Gaga - LoveGame (Official Music Video),Lady Gaga - LoveGame (Official Music Video),LadyGagaVEVO,https://www.youtube.com/watch?v=1mB0tP1I-14&authuser=1,2023-02-13T17:55:00.000Z,https://i.ytimg.com/vi/1mB0tP1I-14/mqdefault.jpg?at=AJOi4lHFHdUfV3mckfvp9s19HMd8%3A1710611787255,2
Skillet - Whispers in the dark Official Music Video HD,Skillet - Whispers in the dark Official Music Video HD,VEVOSkillet,https://www.youtube.com/watch?v=i6PFAnOYZ-M&authuser=1,2012-11-27T15:02:00.000Z,https://i.ytimg.com/vi/i6PFAnOYZ-M/mqdefault.jpg?at=AJOi4lF07zf9Ez_VrPOYyhS2FNym%3A1710615273810,2
Fall Out Boy - Alone Together (Part 4 of 11),Fall Out Boy - Alone Together (Part 4 of 11),FallOutBoyVEVO,https://www.youtube.com/watch?v=LFhEBmNwX_E&authuser=1,2017-01-11T21:52:00.000Z,https://i.ytimg.com/vi/LFhEBmNwX_E/mqdefault.jpg?at=AJOi4lGUCfEgjsg6eTomMEvwInjX%3A1710614429526,2
Lordi - Hard Rock Hallelujah,Lordi - Hard Rock Hallelujah,LordiofficialVEVO,https://www.youtube.com/watch?v=-6Xl9tBWt54&authuser=1,2022-05-30T19:17:00.000Z,https://i.ytimg.com/vi/-6Xl9tBWt54/mqdefault.jpg?at=AJOi4lEAZijToYL3729x7PL8I9rw%3A1710612978116,2
Crossfade - Cold,Crossfade - Cold,CrossfadeVEVO,https://www.youtube.com/watch?v=Vrr3lRLjZ1Y&authuser=1,2019-04-07T15:11:00.000Z,https://i.ytimg.com/vi/Vrr3lRLjZ1Y/mqdefault.jpg?at=AJOi4lEZVSTWD8N46AGlDdkBYUTJ%3A1710613723580,2
blink-182 - Violence (AOL Sessions),blink-182 - Violence (AOL Sessions),blink182VEVO,https://www.youtube.com/watch?v=avPe9_3Shqw&authuser=1,2013-03-18T19:32:00.000Z,https://i.ytimg.com/vi/avPe9_3Shqw/mqdefault.jpg?at=AJOi4lF07zf9Ez_VrPOYyhS2FNym%3A1710615273810,2
Taylor Swift - Wildest Dreams,Taylor Swift - Wildest Dreams,TaylorSwiftVEVO,https://www.youtube.com/watch?v=IdneKLhsWOQ&authuser=1,2019-01-04T12:40:00.000Z,https://i.ytimg.com/vi/IdneKLhsWOQ/mqdefault.jpg?at=AJOi4lEZVSTWD8N46AGlDdkBYUTJ%3A1710613723580,2
Evanescence - The Other Side (Lyric Video),Evanescence - The Other Side (Lyric Video),EvanescenceVEVO,https://www.youtube.com/watch?v=HiIvtRg7-Lc&authuser=1,2019-01-17T16:37:00.000Z,https://i.ytimg.com/vi/HiIvtRg7-Lc/mqdefault.jpg?at=AJOi4lEZVSTWD8N46AGlDdkBYUTJ%3A1710613723580,2
Bring Me The Horizon - why you gotta kick me when i'm down? (Lyric Video),Bring Me The Horizon - why you gotta kick me when i'm down? (Lyric Video),BMTHOfficialVEVO,https://www.youtube.com/watch?v=3e89Y9S00pM&authuser=1,2019-02-12T13:16:00.000Z,https://i.ytimg.com/vi/3e89Y9S00pM/mqdefault.jpg?at=AJOi4lEZVSTWD8N46AGlDdkBYUTJ%3A1710613723580,2
Bring Me The Horizon - True Friends (Official Video),Bring Me The Horizon - True Friends (Official Video),BMTHOfficialVEVO,https://www.youtube.com/watch?v=jeQMuTf3B0E&authuser=1,2021-05-31T14:39:00.000Z,https://i.ytimg.com/vi/jeQMuTf3B0E/mqdefault.jpg?at=AJOi4lHmgn__uQMmMl3WiLth1KyS%3A1710613382552,2
Bring Me The Horizon - Can You Feel My Heart,Bring Me The Horizon - Can You Feel My Heart,BMTHOfficialVEVO,https://www.youtube.com/watch?v=QJJYpsA5tv8&authuser=1,2022-06-04T17:05:00.000Z,https://i.ytimg.com/vi/QJJYpsA5tv8/mqdefault.jpg?at=AJOi4lEAZijToYL3729x7PL8I9rw%3A1710612978116,2
Pale Waves - Noises (Official Video),Pale Waves - Noises (Official Video),PaleWavesVEVO,https://www.youtube.com/watch?v=-nQessUrdk0&authuser=1,2022-11-17T12:31:00.000Z,https://i.ytimg.com/vi/-nQessUrdk0/mqdefault.jpg?at=AJOi4lEAZijToYL3729x7PL8I9rw%3A1710612978116,2
blink-182 - M+M's,blink-182 - M+M's,blink182VEVO,https://www.youtube.com/watch?v=kZs88WWGDoo&authuser=1,2013-03-21T18:49:00.000Z,https://i.ytimg.com/vi/kZs88WWGDoo/mqdefault.jpg?at=AJOi4lF07zf9Ez_VrPOYyhS2FNym%3A1710615273810,2
Duke Dumont - I Got U ft. Jax Jones (Official Music Video),Duke Dumont - I Got U ft. Jax Jones (Official Music Video),DukeDumontVEVO,https://www.youtube.com/watch?v=FHCYHldJi_g&authuser=1,2018-11-30T12:52:00.000Z,https://i.ytimg.com/vi/FHCYHldJi_g/mqdefault.jpg?at=AJOi4lEZVSTWD8N46AGlDdkBYUTJ%3A1710613723580,2
Jimmy Eat World - Work,Jimmy Eat World - Work,JimmyEatWorldVEVO,https://www.youtube.com/watch?v=vC587OXtsAY&authuser=1,2023-09-29T22:44:00.000Z,https://i.ytimg.com/vi/vC587OXtsAY/mqdefault.jpg?at=AJOi4lHFHdUfV3mckfvp9s19HMd8%3A1710611787255,2
Miley Cyrus - Party In The U.S.A. (Official Video),Miley Cyrus - Party In The U.S.A. (Official Video),HollywoodRecordsVEVO,https://www.youtube.com/watch?v=M11SvDtPBhA&authuser=1,2017-02-24T14:15:00.000Z,https://i.ytimg.com/vi/M11SvDtPBhA/mqdefault.jpg?at=AJOi4lGUCfEgjsg6eTomMEvwInjX%3A1710614429526,2
The Offspring - Gone Away,The Offspring - Gone Away,OffspringVEVO,https://www.youtube.com/watch?v=40V9_1PMUGM&authuser=1,2019-03-30T16:08:00.000Z,https://i.ytimg.com/vi/40V9_1PMUGM/mqdefault.jpg?at=AJOi4lEZVSTWD8N46AGlDdkBYUTJ%3A1710613723580,2
Korn - Never Never,Korn - Never Never,KornVEVO,https://www.youtube.com/watch?v=cl2D7J_FL_U&authuser=1,2014-12-29T15:49:00.000Z,https://i.ytimg.com/vi/cl2D7J_FL_U/mqdefault.jpg?at=AJOi4lEUkoBsLV0JRbvjuv5VTGFF%3A1710614135428,2
Avicii - Addicted To You,Avicii - Addicted To You,AviciiOfficialVEVO,https://www.youtube.com/watch?v=Qc9c12q3mrc&authuser=1,2023-02-19T15:28:00.000Z,https://i.ytimg.com/vi/Qc9c12q3mrc/mqdefault.jpg?at=AJOi4lHFHdUfV3mckfvp9s19HMd8%3A1710611787255,2
Avril Lavigne - Let Me Go (Official Video) ft. Chad Kroeger,Avril Lavigne - Let Me Go (Official Video) ft. Chad Kroeger,AvrilLavigneVEVO,https://www.youtube.com/watch?v=AqajUg85Ax4&authuser=1,2018-03-24T18:30:00.000Z,https://i.ytimg.com/vi/AqajUg85Ax4/mqdefault.jpg?at=AJOi4lEZVSTWD8N46AGlDdkBYUTJ%3A1710613723580,2
A Day To Remember - Have Faith In Me (Official Video),A Day To Remember - Have Faith In Me (Official Video),ADayToRememberVEVO,https://www.youtube.com/watch?v=4WMmCtkhWi0&authuser=1,2016-06-18T14:53:00.000Z,https://i.ytimg.com/vi/4WMmCtkhWi0/mqdefault.jpg?at=AJOi4lGUCfEgjsg6eTomMEvwInjX%3A1710614429526,2
"Becky Hill, Chase & Status - Disconnect (Official Visualiser)","Becky Hill, Chase & Status - Disconnect (Official Visualiser)",BeckyHillVEVO,https://www.youtube.com/watch?v=3px_i-GUXBY&authuser=1,2023-11-27T16:12:00.000Z,https://i.ytimg.com/vi/3px_i-GUXBY/mqdefault.jpg?at=AJOi4lHFHdUfV3mckfvp9s19HMd8%3A1710611787255,2
Taylor Swift - Look What You Made Me Do,Taylor Swift - Look What You Made Me Do,TaylorSwiftVEVO,https://www.youtube.com/watch?v=3tmd-ClpJxA&authuser=1,2021-05-03T14:47:00.000Z,https://i.ytimg.com/vi/3tmd-ClpJxA/mqdefault.jpg?at=AJOi4lHmgn__uQMmMl3WiLth1KyS%3A1710613382552,2
Gwen Stefani - What You Waiting For? (Clean Version) (Official Music Video),Gwen Stefani - What You Waiting For? (Clean Version) (Official Music Video),GwenStefaniVEVO,https://www.youtube.com/watch?v=f5qICl3Fr3w&authuser=1,2022-09-29T22:43:00.000Z,https://i.ytimg.com/vi/f5qICl3Fr3w/mqdefault.jpg?at=AJOi4lEAZijToYL3729x7PL8I9rw%3A1710612978116,2
Camila Cabello - Havana ft. Young Thug,Camila Cabello - Havana ft. Young Thug,CamilaCabelloVEVO,https://www.youtube.com/watch?v=BQ0mxQXmLsk&authuser=1,2022-09-29T21:49:00.000Z,https://i.ytimg.com/vi/BQ0mxQXmLsk/mqdefault.jpg?at=AJOi4lEAZijToYL3729x7PL8I9rw%3A1710612978116,2
Foo Fighters - The Pretender,Foo Fighters - The Pretender,foofightersVEVO,https://www.youtube.com/watch?v=SBjQ9tuuTJQ&authuser=1,2018-06-04T22:15:00.000Z,https://i.ytimg.com/vi/SBjQ9tuuTJQ/mqdefault.jpg?at=AJOi4lEZVSTWD8N46AGlDdkBYUTJ%3A1710613723580,2
Ella Henderson - Ghost (Switch Remix),Ella Henderson - Ghost (Switch Remix),EllaHVEVO,https://www.youtube.com/watch?v=behtsGEfnHE&authuser=1,2014-08-21T16:15:00.000Z,https://i.ytimg.com/vi/behtsGEfnHE/mqdefault.jpg?at=AJOi4lEUkoBsLV0JRbvjuv5VTGFF%3A1710614135428,2
The Pretty Reckless - Heaven Knows (Official Music Video),The Pretty Reckless - Heaven Knows (Official Music Video),PrettyRecklessVEVO,https://www.youtube.com/watch?v=rHBxJCq99jA&authuser=1,2022-06-04T16:40:00.000Z,https://i.ytimg.com/vi/rHBxJCq99jA/mqdefault.jpg?at=AJOi4lEAZijToYL3729x7PL8I9rw%3A1710612978116,2
The Primitives - Crash,The Primitives - Crash,theprimitivesVEVO,https://www.youtube.com/watch?v=1y7NGqfZteg&authuser=1,2023-12-06T13:29:00.000Z,https://i.ytimg.com/vi/1y7NGqfZteg/mqdefault.jpg?at=AJOi4lHFHdUfV3mckfvp9s19HMd8%3A1710611787255,2
Carly Rae Jepsen - I Really Like You,Carly Rae Jepsen - I Really Like You,CarlyRaeJepsenVEVO,https://www.youtube.com/watch?v=qV5lzRHrGeg&authuser=1,2015-07-13T09:41:00.000Z,https://i.ytimg.com/vi/qV5lzRHrGeg/mqdefault.jpg?at=AJOi4lEUkoBsLV0JRbvjuv5VTGFF%3A1710614135428,2
Nero - Promises (Official Video),Nero - Promises (Official Video),Nerovevo,https://www.youtube.com/watch?v=llDikI2hTtk&authuser=1,2018-03-23T23:08:00.000Z,https://i.ytimg.com/vi/llDikI2hTtk/mqdefault.jpg?at=AJOi4lEZVSTWD8N46AGlDdkBYUTJ%3A1710613723580,2
Hoobastank - The Reason (Official Music Video),Hoobastank - The Reason (Official Music Video),HoobastankVEVO,https://www.youtube.com/watch?v=fV4DiAyExN0&authuser=1,2016-04-18T15:01:00.000Z,https://i.ytimg.com/vi/fV4DiAyExN0/mqdefault.jpg?at=AJOi4lGUCfEgjsg6eTomMEvwInjX%3A1710614429526,2
Avril Lavigne - Wish You Were Here (Official Video),Avril Lavigne - Wish You Were Here (Official Video),AvrilLavigneVEVO,https://www.youtube.com/watch?v=VT1-sitWRtY&authuser=1,2019-01-21T11:10:00.000Z,https://i.ytimg.com/vi/VT1-sitWRtY/mqdefault.jpg?at=AJOi4lEZVSTWD8N46AGlDdkBYUTJ%3A1710613723580,2
System Of A Down - Sugar (Official HD Video),System Of A Down - Sugar (Official HD Video),systemofadownVEVO,https://www.youtube.com/watch?v=5vBGOrI6yBk&authuser=1,2019-05-25T21:46:00.000Z,https://i.ytimg.com/vi/5vBGOrI6yBk/mqdefault.jpg?at=AJOi4lEZVSTWD8N46AGlDdkBYUTJ%3A1710613723580,2
Foxes - Let Go for Tonight,Foxes - Let Go for Tonight,FoxesVEVO,https://www.youtube.com/watch?v=Pecj5GGjQi8&authuser=1,2023-09-16T19:13:00.000Z,https://i.ytimg.com/vi/Pecj5GGjQi8/mqdefault.jpg?at=AJOi4lHFHdUfV3mckfvp9s19HMd8%3A1710611787255,2
Papa Roach - Between Angels And Insects,Papa Roach - Between Angels And Insects,PapaRoachVEVO,https://www.youtube.com/watch?v=H2jCbXiEQI4&authuser=1,2018-02-18T18:00:00.000Z,https://i.ytimg.com/vi/H2jCbXiEQI4/mqdefault.jpg?at=AJOi4lEZVSTWD8N46AGlDdkBYUTJ%3A1710613723580,2
Three Days Grace - Break,Three Days Grace - Break,ThreeDaysGraceVEVO,https://www.youtube.com/watch?v=_4VCpTZye10&authuser=1,2016-04-18T15:34:00.000Z,https://i.ytimg.com/vi/_4VCpTZye10/mqdefault.jpg?at=AJOi4lGUCfEgjsg6eTomMEvwInjX%3A1710614429526,2
RITA ORA - I Will Never Let You Down (Video),RITA ORA - I Will Never Let You Down (Video),RitaOraVEVO,https://www.youtube.com/watch?v=50GQjUZ4P3M&authuser=1,2023-09-16T18:00:00.000Z,https://i.ytimg.com/vi/50GQjUZ4P3M/mqdefault.jpg?at=AJOi4lHFHdUfV3mckfvp9s19HMd8%3A1710611787255,2
Savage Garden - Truly Madly Deeply,Savage Garden - Truly Madly Deeply,SavageGardenVEVO,https://www.youtube.com/watch?v=WQnAxOQxQIU&authuser=1,2021-09-08T16:22:00.000Z,https://i.ytimg.com/vi/WQnAxOQxQIU/mqdefault.jpg?at=AJOi4lHmgn__uQMmMl3WiLth1KyS%3A1710613382552,2
Tal Bachman - She's So High (Official Video),Tal Bachman - She's So High (Official Video),TalBachmanVEVO,https://www.youtube.com/watch?v=_ElORM9O-0U&authuser=1,2019-01-18T19:14:00.000Z,https://i.ytimg.com/vi/_ElORM9O-0U/mqdefault.jpg?at=AJOi4lEZVSTWD8N46AGlDdkBYUTJ%3A1710613723580,1
Seether - Gasoline,Seether - Gasoline,SeetherVEVO,https://www.youtube.com/watch?v=mF53On_P7qI&authuser=1,2013-02-09T19:28:00.000Z,https://i.ytimg.com/vi/mF53On_P7qI/mqdefault.jpg?at=AJOi4lF07zf9Ez_VrPOYyhS2FNym%3A1710615273810,1
CHVRCHES - Over,CHVRCHES - Over,ChvrchesVEVO,https://www.youtube.com/watch?v=8ecVwQIUTHA&authuser=1,2023-09-28T13:06:00.000Z,https://i.ytimg.com/vi/8ecVwQIUTHA/mqdefault.jpg?at=AJOi4lHFHdUfV3mckfvp9s19HMd8%3A1710611787255,1
